Date,Open,High,Low,Close,Adj Close,Volume
26/06/06,215,215,202.257507,204.1875,154.327652,6575056
27/06/06,207.25,207.25,200,205.570007,155.372604,5002632
28/06/06,202.5,214.070007,200.75,212.324997,160.478165,4785400
29/06/06,213.75,215,208.75,210.100006,158.796448,6318576
30/06/06,216.875,220.875,213.207504,217.345001,164.272354,5449760
03/07/06,217.75,225.9375,216.550003,225.024994,170.076981,4285520
04/07/06,226.375,228.875,225.625,226.887497,171.484665,3584768
05/07/06,227.125,232.75,225,230.324997,174.082748,4245072
06/07/06,228.5,229,224.020004,225.537506,170.464355,2310920
07/07/06,227.462494,228.975006,217.5,218.337494,165.022476,2928672
10/07/06,217.5,227.199997,217.5,224.794998,169.903137,3859312
11/07/06,225,226.875,220.395004,221.244995,167.219955,3618984
12/07/06,222.5,238.625,222.5,236.287506,178.589294,9521616
13/07/06,236.5,237.345001,231.282501,233.419998,176.422028,5383576
14/07/06,230,237,228.137497,234.287506,177.077667,4949808
17/07/06,235.600006,239.25,231.375,232.375,175.632202,8996832
18/07/06,232.5,243.75,226.9375,229.3125,173.317535,11043936
19/07/06,235.25,236.875,218.195007,219.695007,166.048477,14046384
20/07/06,221.987503,227.5,221.25,225.770004,170.640106,6312720
21/07/06,224.75,225.600006,219.074997,220.945007,166.993271,4391664
24/07/06,224.375,229,216.875,227.257507,171.764343,6825088
25/07/06,230,231.875,228.132507,230.912506,174.526794,4636600
26/07/06,232.25,236.875,229.0625,236.100006,178.447617,5908720
27/07/06,236.875,239.994995,234.4375,237.462494,179.477386,7399848
28/07/06,235.024994,243.737503,231,232.112503,175.711304,3019608
31/07/06,233.75,241.25,232.5,234.037506,177.168457,1724700
01/08/06,215.75,234.9375,215.75,233,176.383179,1762508
02/08/06,231.25,235.625,230,235.050003,177.934998,1784732
03/08/06,235.625,238,234.274994,236.175003,178.786682,3010272
04/08/06,240,240.949997,235.75,237.137497,179.515259,2674200
07/08/06,237.75,238,232.75,234.024994,177.159027,1719964
08/08/06,235,239.5,233.75,238.699997,180.69809,1178400
09/08/06,237.5,243.75,235.875,241.524994,182.836578,2052120
10/08/06,240.25,243.75,240,241.4375,182.770386,2279124
11/08/06,242.475006,243.462494,239.25,241.899994,183.12056,1893972
14/08/06,243.4375,243.75,239.75,241.162506,182.562271,1721428
16/08/06,244.75,246.125,242,243.050003,183.991043,3804268
17/08/06,243.75,245.75,239.5,240.037506,181.710632,2497168
18/08/06,241.25,243.125,240,242.425003,183.518021,1803640
21/08/06,244,244,239.25,242.324997,183.442215,2414088
22/08/06,243,245.75,242.5,243.850006,184.59671,2178096
23/08/06,244,244.6875,240.024994,240.774994,182.26889,2497736
24/08/06,242.5,243.725006,238.3125,242.600006,183.650452,2369852
25/08/06,242.75,244.225006,241.912506,243.600006,184.407455,2611752
28/08/06,243.75,246.324997,242.074997,245.274994,185.675354,2300316
29/08/06,246.25,248,245.75,247.524994,187.378647,2679596
30/08/06,247.774994,248.75,245.262497,245.949997,186.186371,2744772
31/08/06,246,251,246,249.512497,188.883224,6076856
01/09/06,249,250.25,247.774994,249.8125,189.110336,1728728
04/09/06,249.75,255,249.75,254.287506,192.497955,2010492
05/09/06,255.75,257.5,250.25,251.449997,190.349976,3945288
06/09/06,254.375,254.375,247.774994,248.399994,188.041061,2800432
07/09/06,245.074997,248.75,245.074997,246.675003,186.735275,1583584
08/09/06,251.5,251.5,246.25,247.75,187.549026,1570564
11/09/06,249.75,249.75,237.25,238.362503,180.442581,4073480
12/09/06,238.75,245,238,244.475006,185.069809,1835256
13/09/06,245.75,252,245.25,249.987503,189.242813,2307632
14/09/06,252.25,254,250.475006,253.350006,191.788208,2388728
15/09/06,253.5,253.5,249.175003,250.675003,189.763275,2359700
18/09/06,251.75,252.75,248.024994,249.037506,188.523651,1390388
19/09/06,249.25,255,247.600006,252.512497,191.154236,3973944
20/09/06,252.75,258.5,248.524994,257.512512,194.939377,2695896
21/09/06,258,264.475006,254.5,263.25,199.282745,5107184
22/09/06,261.25,263.462494,257.524994,259.887512,196.737259,2488644
25/09/06,261.75,262.5,255.5625,256.399994,194.097137,1349580
26/09/06,257.5,262.5,256.225006,261.075012,197.6362,3717008
27/09/06,262.5,263.75,259.037506,260.662506,197.323853,3352740
28/09/06,261.262512,262.25,253.25,255.112503,193.122543,6121572
29/09/06,255.524994,258.774994,255,255.512497,193.425293,1752804
03/10/06,258.75,258.75,252.25,253.574997,191.958649,1632712
04/10/06,254,254,245.837494,246.850006,186.867737,6947628
05/10/06,249.5,252.25,248.25,249.9375,189.205002,5849400
06/10/06,250.25,251.75,247,248.550003,188.154648,2766944
09/10/06,246.25,252.25,245.137497,250.537506,189.65921,1546832
10/10/06,250.75,254.449997,250.75,252.875,191.42868,2769780
11/10/06,257.5,269.850006,257.5,261.1875,197.721313,6773716
12/10/06,262.5,271.25,260.25,270.637512,204.875107,5052848
13/10/06,272.350006,280,270.524994,275.899994,208.858749,4874112
16/10/06,281.25,287.5,278.75,282.424988,213.798309,9727060
17/10/06,285.5,292.4375,277.5,279.225006,211.37587,8749216
18/10/06,277.524994,279.25,275.25,276.5625,209.360382,4995084
19/10/06,276.5,278.1875,270.662506,273.100006,206.739258,3103620
20/10/06,275,275.5,271.524994,272.399994,206.209335,2129404
23/10/06,273.725006,273.725006,265.350006,270.024994,204.975784,1327904
26/10/06,270.25,272.975006,268.75,269.8125,204.814423,5140212
27/10/06,270.287506,272.5,265.600006,268.662506,203.941483,3126408
30/10/06,269,272,265.049988,269.837494,204.833435,4154172
31/10/06,270,274.700012,268.774994,271.774994,206.304199,3430936
01/11/06,274.25,276.475006,270.075012,270.799988,205.564056,1910904
02/11/06,272.5,272.5,268,270.012512,204.966171,2204376
03/11/06,271.25,272,264.5,266.737488,202.480209,3144440
06/11/06,266.625,267.475006,264,264.850006,201.047424,2536892
07/11/06,268.5,271.225006,265.049988,266.287506,202.138672,3219180
08/11/06,266.25,267.725006,262.787506,265.825012,201.787521,2436760
09/11/06,267.25,268.75,263.337494,265.899994,201.844437,3365420
10/11/06,267.5,273.674988,266.274994,267.174988,202.812286,3313476
13/11/06,267.700012,270,266.524994,268.9375,204.150284,2023316
14/11/06,270.25,277.5,270.25,276.5625,209.938416,6003860
15/11/06,278.75,280.5,272.637512,274.200012,208.144943,2698040
16/11/06,275,276.5,270.875,271.837494,206.351639,2101688
17/11/06,273.5,274.375,270.299988,273.787506,207.831818,2221684
20/11/06,271.262512,280.25,266.387512,279.462494,212.139786,5174936
21/11/06,279.049988,288,278.5,287.137512,217.965851,4158152
22/11/06,288.5,292.75,283.837494,287.024994,217.880402,5591464
23/11/06,289,292.350006,285,286.037506,217.130829,3870324
24/11/06,287.5,289.225006,284.037506,287.5,218.241074,3205304
27/11/06,287.5,291,287.5,290.200012,220.290558,2933708
28/11/06,287.5,289,277.787506,287.462494,218.212524,2682960
29/11/06,290,292.200012,287.5,291.137512,221.002243,2603156
30/11/06,293.200012,301.25,291.5,299.700012,227.502045,6254552
01/12/06,300,300,295.3125,297.337494,225.708649,3762140
04/12/06,300,302.75,297.5,298.100006,226.287399,2234092
05/12/06,302.424988,302.424988,296.25,297.975006,226.192642,2116476
06/12/06,293.049988,301.75,293.049988,299.649994,227.464096,3180856
07/12/06,301.25,308.612488,296.774994,298.575012,226.648087,2872872
08/12/06,299.75,299.75,293.337494,294.225006,223.346008,1887268
11/12/06,293.75,297.25,283.5,293.362488,222.691193,4279432
12/12/06,292.5,295,276.25,280.125,212.642731,5118300
13/12/06,280.125,285.25,270.087494,280.212494,212.709045,3617220
14/12/06,276.262512,290,276.262512,287.399994,218.165115,2916024
15/12/06,292.100006,292.100006,287,290.049988,220.176804,2305716
18/12/06,288.75,297.100006,281,295.3125,224.171494,2351424
19/12/06,295.25,295.950012,281.25,285.462494,216.694321,3623628
20/12/06,287.5,291.962494,278.762512,282.1875,214.208328,3755660
21/12/06,284.25,287.5,277.75,284.237488,215.764404,2255816
22/12/06,283.75,290,282.024994,288.487488,218.99057,1750016
26/12/06,288.25,298.600006,288.25,297.850006,226.097687,1797392
27/12/06,298.75,301.5,295.262512,299,226.970627,2394400
28/12/06,301.350006,305,297,302.975006,229.988144,2418308
29/12/06,303.362488,307.350006,300.625,305.5,231.904831,1874468
02/01/07,307.350006,314.5,304,312.125,236.933777,1545060
03/01/07,313.25,322,309.787506,320.037506,242.940262,4384972
04/01/07,321.25,321.25,312.524994,314.762512,238.935974,3970700
05/01/07,316.25,317.149994,313.274994,315.75,239.68544,2718740
08/01/07,314.75,314.75,303.75,310.950012,236.041931,4951892
09/01/07,311.975006,315.462494,306.3125,314.100006,238.433044,4020568
10/01/07,311.137512,313.75,307.5,308.850006,234.447693,2931428
11/01/07,299.725006,324.5,299.725006,319.412506,242.46579,7400664
12/01/07,322.537506,332.25,322.537506,330.987488,251.252457,6175748
15/01/07,337.5,342,325.012512,331.587494,251.707825,12255832
16/01/07,347.237488,347.237488,329.75,331.024994,251.280731,7625964
17/01/07,332.475006,333.75,325,326.162506,247.589615,2633828
18/01/07,326.25,331.487488,326.25,328.862488,249.63916,2719816
19/01/07,328.862488,331.625,323.037506,324.537506,246.356201,2882056
22/01/07,325.024994,330.600006,322.512512,328.362488,249.837051,3180956
23/01/07,328.274994,328.487488,325,325.674988,247.792206,3124152
24/01/07,327.875,328.5,324.537506,326.787506,248.638657,2355148
25/01/07,331.25,342.25,325.725006,328.862488,250.217361,5553976
29/01/07,328.75,328.75,322.75,324.4375,246.850647,2982324
31/01/07,324.274994,328.475006,318,319.475006,243.074951,4865928
01/02/07,322.487488,323.75,318.75,323.012512,245.766449,1859904
02/02/07,324.75,326.75,323.762512,325.125,247.373764,4274616
05/02/07,326.25,328.475006,323.5,326.450012,248.381958,3010736
06/02/07,328.25,328.475006,322.512512,324.600006,246.974365,3411964
07/02/07,325,328.100006,323.799988,326.575012,248.476959,2599984
08/02/07,327.850006,328.725006,324.337494,326.125,248.13472,2650024
09/02/07,327.350006,329.362488,320.787506,321.850006,244.882111,1993360
12/02/07,312.5,324.674988,312.5,313.950012,238.871201,1786388
13/02/07,314,321.225006,308.75,313.225006,238.319626,4130352
14/02/07,313.25,316.75,310,315.1875,239.81279,3137876
15/02/07,316.25,325,306.274994,323.0625,245.80455,3673556
19/02/07,325.350006,329.674988,323.799988,327.450012,249.142685,4738696
20/02/07,328.475006,330.950012,323.75,324.887512,247.193161,5400148
21/02/07,325,327.9375,320,320.962494,244.206787,3938188
22/02/07,325,328.100006,321.5,323.575012,246.194473,6939112
23/02/07,323.75,324.875,318.25,319.337494,242.970291,3167688
26/02/07,318,323.462494,308.125,321.524994,244.634674,4677684
27/02/07,313.5,323.549988,313.5,316.037506,240.459488,4709968
28/02/07,308.25,311.237488,293,298.350006,227.001862,9347956
01/03/07,300,317,297.600006,313.662506,238.652557,7858564
02/03/07,313.700012,315,300.25,302.137512,229.883591,5311752
05/03/07,297.5,299.75,287.5,288.887512,219.802185,5120880
06/03/07,302.5,333.75,290.274994,299.3125,227.734238,3623920
07/03/07,300.5,306.174988,289.350006,297.950012,226.697479,4440632
08/03/07,297.5,307.424988,297.5,304.600006,231.757172,2274988
09/03/07,307.075012,308.25,299.5,303.037506,230.568375,3232148
12/03/07,306.174988,313.424988,302.75,308.75,234.914749,3636936
13/03/07,306.375,317.225006,300.024994,316.350006,240.697266,2032088
14/03/07,306.25,310.475006,301.25,303.387512,230.834686,3824948
15/03/07,307.5,312.75,307,308.575012,234.781677,3823288
16/03/07,310.350006,314.462494,303.787506,309.412506,235.418823,4224284
19/03/07,304.075012,316.1875,300.450012,315.225006,239.841324,1213696
20/03/07,315,319.125,312,313.25,238.338623,2775592
21/03/07,315.25,317.350006,310,316.75,241.001617,1970036
22/03/07,319.25,326.75,319.25,325.762512,247.858902,4125592
23/03/07,328,330,320,322.049988,245.034195,5265296
26/03/07,321.25,324.674988,313.8125,315.337494,239.926849,6098736
28/03/07,317.475006,317.475006,298.512512,300.25,228.447372,8818048
29/03/07,297.237488,314.200012,297.237488,312.087494,237.454147,10266624
30/03/07,312.087494,313.700012,305.0625,308.462494,234.696045,2807056
02/04/07,302.5,305,296.25,297.299988,226.202957,3875896
03/04/07,298.75,304.200012,297,300.662506,228.761337,3256852
04/04/07,304.5,306.174988,297.600006,299.600006,227.952805,2402496
05/04/07,299.862488,301.5,296.524994,298.549988,227.154037,2533992
09/04/07,300.125,306.6875,300.125,304.299988,231.528854,2284524
10/04/07,304.299988,306.25,298.837494,299.337494,227.753143,3480240
11/04/07,301.350006,302.362488,296.75,297.637512,226.459717,3826336
12/04/07,297,302.25,293,300.237488,228.437973,3694956
13/04/07,302.5,317.100006,298.5,315.5,240.050629,9778848
16/04/07,321,326.475006,317.5625,320.0625,243.521973,9986220
17/04/07,321.424988,328.75,309.5,312.5625,237.815536,10464964
18/04/07,313.5,316.25,310.25,311.875,237.292435,2853584
19/04/07,307.5,312,301.274994,310.725006,236.417511,3164652
20/04/07,313,316.987488,312.524994,314.412506,239.223022,2870752
23/04/07,313.75,317.450012,311.25,311.950012,237.349548,2265224
24/04/07,311,315.5,304.75,306.212494,232.984116,6922516
25/04/07,306.25,306.725006,302,305.337494,232.318375,21752404
26/04/07,306.75,312.399994,305,310.100006,235.941956,5941756
27/04/07,308.75,309.125,304.3125,308.625,234.819641,4805284
30/04/07,310.262512,317.475006,301.25,316.5,240.811417,3888052
03/05/07,318.700012,323.700012,318.137512,322.549988,245.414612,6643028
04/05/07,324.75,332.475006,317.25,318.262512,242.152313,7101200
07/05/07,320.5,321.225006,316.287506,318.225006,242.123932,5553328
08/05/07,317.5,320,314.3125,316.637512,240.916107,8191004
09/05/07,325,325,306.25,309.875,235.770813,4699828
10/05/07,311.25,322.475006,306.5,307.424988,233.906601,3044200
11/05/07,312.5,314.75,302.5,313.137512,238.253067,3867656
14/05/07,319.625,319.625,311.524994,312.5625,237.815536,1260376
15/05/07,315,315,306.25,309.512512,235.494873,4203120
16/05/07,316.25,316.25,302.637512,306.049988,232.860428,6523616
17/05/07,308.274994,313.424988,307.5,312.5,237.76799,2931260
18/05/07,314.987488,319,312.5,313.212494,238.310089,2921004
21/05/07,317.5,317.5,307.5,309.262512,235.304657,2856844
22/05/07,309.375,311,305.262512,307.662506,234.08728,6160224
23/05/07,310.375,310.375,306.274994,308.350006,234.610504,1271812
24/05/07,312.5,312.5,305.25,306.1875,232.965073,4552804
25/05/07,305.237488,308.75,302,307.487488,233.954086,5244168
28/05/07,312.5,312.5,305.887512,306.375,233.107758,2585172
29/05/07,306.225006,308.75,305,307.787506,234.182419,2967280
30/05/07,312.5,312.5,302.549988,303.912506,231.234192,2600056
31/05/07,307.25,307.25,300,302.087494,229.845551,5176492
01/06/07,307.274994,307.274994,302.787506,304.674988,231.814285,1728988
04/06/07,307,312.5,300.5,302.024994,229.798035,1853384
05/06/07,304.450012,304.450012,300,302.012512,229.788498,1751600
06/06/07,303.75,304.25,294.549988,300.087494,228.323853,3832020
07/06/07,300,303.600006,291.325012,301.75,229.588684,2008940
08/06/07,301.625,307.625,297.5,305.024994,232.080566,6019076
11/06/07,309.137512,309.850006,304.512512,305.337494,232.318375,2648136
12/06/07,302.5,307.5,300,304.337494,231.557526,1402072
13/06/07,304.75,305,298.325012,300.8125,228.875488,1768488
14/06/07,302.5,305,300.325012,301.137512,229.122742,4176068
15/06/07,305,305,295,296.100006,226.040512,4983152
18/06/07,298.25,298.75,290,290.649994,221.880112,2874456
19/06/07,291.274994,291.375,285.825012,290,221.38385,3495436
20/06/07,290.25,293.25,285.25,286.75,218.902863,4024968
21/06/07,286.25,287.700012,282.5,286.399994,218.635651,3043728
22/06/07,286.25,288.75,283.625,284.987488,217.557266,2677304
25/06/07,284.987488,287.5,279.6875,281.4375,214.847321,2803776
26/06/07,282.75,285,279.462494,280.4375,214.083878,2832744
27/06/07,282.475006,284.674988,281,283.287506,216.259613,2956696
28/06/07,285.987488,285.987488,281.25,284.212494,216.965698,4342792
29/06/07,285.25,289,285.012512,287.337494,219.351303,3004456
02/07/07,288.25,288.25,282.75,283.612488,216.507629,1477152
03/07/07,287.5,287.5,281,281.899994,215.200317,1829368
04/07/07,282,285,279,279.412506,213.301437,2415464
05/07/07,282.049988,282.049988,275.200012,277.912506,212.156326,3179204
06/07/07,278.75,291.225006,275.024994,289.662506,221.126236,7605684
09/07/07,292.100006,295.600006,291.25,294.1875,224.580475,5359768
10/07/07,296.25,300,292,295.787506,225.802032,7492968
11/07/07,295.5,296.25,275,287.225006,219.265381,6062124
12/07/07,288.75,292.25,283.5,290.637512,221.870529,5763944
13/07/07,309.024994,315.375,282.5625,284,216.803497,5784648
16/07/07,283.75,284.5,278.5,282.075012,215.333893,3990240
17/07/07,293.950012,293.950012,287.5,288.9375,220.572769,6164688
18/07/07,289.25,292.5,286.837494,291.662506,222.652985,4371180
19/07/07,291.75,296.25,291.375,295.549988,225.620667,4075512
20/07/07,297.25,297.487488,291.850006,293.975006,224.418335,3744932
23/07/07,292.450012,298.75,290.524994,297.737488,227.290665,4716456
24/07/07,297.475006,298,291.75,292.975006,223.654999,3127176
25/07/07,292,292.75,286.25,287.049988,219.131851,2670172
26/07/07,288.75,302.5,286.274994,297.274994,226.937531,6002804
27/07/07,290,293.75,281.5,288.25,220.604462,3203236
30/07/07,287.5,292.5,282.5625,284.112488,217.437927,1835848
31/07/07,287.75,290.5,282.5,289.075012,221.235901,3218540
01/08/07,286.25,286.25,277.75,278.787506,213.362564,4382172
02/08/07,280,281.125,272.5,273.787506,209.536011,1912008
03/08/07,278.5,278.5,270.875,274.225006,209.870804,1993184
06/08/07,272.5,279.5,268.5,274.862488,210.358688,2737548
07/08/07,278.274994,279.450012,273.524994,277.325012,212.243362,2985212
08/08/07,287.5,292.25,279.5,288.149994,220.527893,4055164
09/08/07,290,297.212494,283.799988,286.424988,219.207794,5074436
10/08/07,278.75,288.375,270.100006,286.125,218.978149,6290560
13/08/07,287.5,287.5,281.287506,283.625,217.064835,1205524
14/08/07,283.75,285,280,282.5625,216.251678,1222796
16/08/07,275,279.899994,271.25,272,208.167969,6663120
17/08/07,272,273.25,259.799988,264.037506,202.074097,6901104
20/08/07,270.875,274.850006,262.774994,263.887512,201.959335,4386844
21/08/07,269.125,269.125,251.125,253.8125,194.248657,4363364
22/08/07,255,258.174988,249,256.475006,196.286377,3826620
23/08/07,258,262,251,251.975006,192.842377,3113748
24/08/07,253.75,256.625,249.875,254.600006,194.851334,1926972
27/08/07,256.237488,259.700012,255.012497,256.625,196.401123,2666856
28/08/07,259,259.75,252.75,257.1875,196.831619,2263504
29/08/07,255,259.950012,250.25,257.899994,197.376923,3196688
30/08/07,260.5,264.75,256.25,261.5,200.132095,7003172
31/08/07,263,267.424988,261.75,266.087494,203.642975,2377496
03/09/07,267.5,268.75,263.350006,265.3125,203.049896,2496264
04/09/07,266.25,271.924988,265.25,266.524994,203.977798,2182756
05/09/07,266.75,270.737488,266.274994,268.087494,205.173645,3516964
06/09/07,266.25,270.25,265.25,269.5,206.254623,1871860
07/09/07,269.25,271.125,267.5,269.0625,205.91983,1691576
10/09/07,269.0625,269.0625,261,261.8125,200.371277,2201060
11/09/07,273.612488,273.612488,255,255.837494,195.798431,3386556
12/09/07,257.5,259.4375,253.375,253.899994,194.315613,2344104
13/09/07,256.225006,258.75,252.600006,257.700012,197.223816,2153072
14/09/07,262.5,262.5,254.524994,255.612503,195.626236,1900228
17/09/07,256.25,257.950012,248.925003,249.412506,190.881241,5086176
18/09/07,249.25,251.925003,248.25,250.612503,191.799637,4942808
19/09/07,256.25,258.424988,254.300003,255.762497,195.740997,4642668
20/09/07,255,255.524994,249.300003,250.512497,191.723083,2355156
21/09/07,247.75,256.25,244.5,254.449997,194.736557,7928660
24/09/07,255,257.5,250.050003,251.8125,192.718079,3595068
25/09/07,252.5,253.5,249.050003,250.425003,191.656143,5400496
26/09/07,252.5,262.200012,251.25,260.1875,199.12764,8340892
27/09/07,262.5,266.875,261.75,265.625,203.289093,8602140
28/09/07,256.25,270,256.25,265.037506,202.839432,6249532
01/10/07,265.25,265.25,255.75,260.412506,199.299759,2176580
03/10/07,262.5,273.75,262.475006,269.799988,206.484238,5122872
04/10/07,271.25,271.25,263.5,269.825012,206.503479,4359804
05/10/07,269.825012,269.825012,264.325012,268.200012,205.25975,1744048
08/10/07,270.262512,274.700012,265.549988,269.587494,206.321594,2662144
09/10/07,270,276.200012,268.825012,273.737488,209.497726,3707640
10/10/07,276.174988,282.5625,274.600006,281.375,215.342804,3983236
11/10/07,283.75,283.850006,265,268,205.106689,5598340
12/10/07,263,268.75,257.575012,265.875,203.480331,4912920
15/10/07,267.5,272.912506,264.9375,268.537506,205.518082,6871600
16/10/07,275,278.75,265.25,267.100006,204.417877,7060528
17/10/07,265,278.75,250,273.674988,209.44989,6924440
18/10/07,283.75,287.475006,269.325012,280.962494,215.027283,13645436
19/10/07,286.962494,287.5,270.600006,277.212494,212.157211,8094132
22/10/07,279.25,279.25,266.274994,267.987488,205.653458,3836808
23/10/07,267,275,264.75,265.899994,204.05159,5862364
24/10/07,275,275,260.825012,262,201.058716,4100988
25/10/07,264.75,265,259.537506,262.399994,201.365692,4925272
26/10/07,262.5,271,260.549988,267.825012,205.528854,2960060
29/10/07,272.25,272.5,265.350006,267,204.895782,3536052
30/10/07,268,268.75,260.075012,262.125,201.154648,3145804
31/10/07,261.75,265.924988,254.25,259.5,199.140228,47216528
01/11/07,263.75,263.75,254.875,255.762497,196.272079,5518404
02/11/07,252.5,257.5,250.75,255.300003,195.917099,3494680
05/11/07,255.25,257.700012,251.3125,252.824997,194.017792,1876468
06/11/07,253.75,254.949997,250,251.074997,192.674911,2198988
07/11/07,251.274994,252.287506,246.524994,249.262497,191.283966,3504016
08/11/07,247.524994,249.949997,245,247.412506,189.864288,2686964
12/11/07,246.3125,246.3125,240,240.962494,184.914597,5280988
13/11/07,240.962494,243.175003,231.662506,236.837494,181.749008,4697988
14/11/07,240,261.274994,240,246.675003,189.298294,3588368
15/11/07,247.75,249.475006,242.5,245.050003,188.0513,2295396
16/11/07,245,249.5,241.787506,245.725006,188.56929,3666816
19/11/07,240.024994,251.75,240.024994,248.375,190.602905,2943548
20/11/07,247.25,247.25,239.524994,240.324997,184.425323,4111392
21/11/07,240.324997,245,234,236.199997,181.259796,3337028
22/11/07,242.425003,242.425003,233.75,237.550003,182.295792,2402356
23/11/07,238.125,241.5,237.4375,240.237503,184.35817,2273540
26/11/07,245,248.5,242.5,246.274994,188.991348,2234300
27/11/07,247.625,249.725006,242.524994,248.987503,191.072906,1503964
28/11/07,250,250.949997,242.5,244.125,187.3414,2927688
29/11/07,250,250.125,238.75,241.512497,185.336624,5029688
30/11/07,241.512497,254.5,241.512497,253.050003,194.19046,5334612
03/12/07,254,266.5,252.600006,262.475006,201.423218,6516348
04/12/07,262.475006,262.5,256.262512,257.424988,197.547852,1783824
05/12/07,257.5,261.25,255.125,258.299988,198.219345,2069240
06/12/07,260,262.924988,257.799988,258.887512,198.670212,4163452
07/12/07,260,268.012512,256.5625,265.649994,203.85968,4805808
10/12/07,267.524994,268.5,257.5,258.899994,198.67981,3864020
11/12/07,262.25,262.25,256.3125,260.325012,199.773331,2907456
12/12/07,257.049988,265,256.524994,263.350006,202.094696,3718608
13/12/07,262.424988,265.524994,256.924988,257.399994,197.528656,4645736
14/12/07,253.824997,263.75,253.824997,260.100006,199.600662,2720436
17/12/07,268.100006,268.100006,251.25,253.100006,194.228912,3203328
18/12/07,252.5,260,250.824997,251.225006,192.789963,3845860
19/12/07,253,257.200012,252,256.125,196.550262,2671020
20/12/07,257.375,263.487488,255.75,261.337494,200.550339,3036020
24/12/07,270,280,262.5,277.424988,212.895828,4655664
26/12/07,278.75,279.924988,271.537506,275.075012,211.092545,2905996
27/12/07,276.274994,280,271.637512,277.6875,213.097336,4008568
28/12/07,275,275,265,270.537506,207.610367,2196596
31/12/07,270.75,274.012512,263,269.350006,206.699112,2156168
01/01/08,269.25,269.25,263,263.637512,202.315292,928388
02/01/08,265,265.25,257.875,262.5,201.442413,2864924
03/01/08,257.524994,261.25,251.337494,252.762497,193.969803,5168280
04/01/08,252.762497,255.725006,250.574997,251.300003,192.847549,2318868
07/01/08,250,252.199997,243.125,243.899994,187.168762,3647344
08/01/08,245,248,242.324997,246.962494,189.518951,3207732
09/01/08,248.699997,251.5,247.475006,249.074997,191.14006,2450128
10/01/08,249.5,252.375,240.5,245.412506,188.329468,3342376
11/01/08,228.837494,251,228.837494,247.4375,189.883484,2149188
14/01/08,249.949997,249.949997,238.899994,240.287506,184.396545,4158864
15/01/08,241.25,242,233.5,235,180.338959,2935588
16/01/08,235,241.675003,231.25,236.237503,181.288559,3131956
17/01/08,241.449997,241.5,229.75,230.675003,177.019913,6302096
18/01/08,232.375,235,224.274994,225.800003,173.27887,4333816
21/01/08,226,226.175003,201.3125,207.762497,159.436844,4840032
22/01/08,203.675003,247.5,181.25,200.0625,153.527939,6376872
23/01/08,214.75,222.5,201.25,217.987503,167.913055,5359120
24/01/08,217.5,222,206.4375,210.8125,162.386185,2013336
25/01/08,213.25,224.425003,212.524994,221.149994,170.34903,2243116
28/01/08,217.5,217.5,206.25,213.574997,164.514175,2485660
29/01/08,214,221.149994,213.75,216.925003,167.094574,3258712
30/01/08,220.5,223,215,217.462494,167.508606,3032856
31/01/08,217.5,222.5,208.837494,218.4375,168.259644,5966956
01/02/08,221.25,235.274994,218.324997,232.375,178.995529,4169520
04/02/08,236.25,247.25,234.75,243.912506,187.882767,3730520
05/02/08,240,243.75,233.912506,238.762497,183.915695,1722872
06/02/08,232.5,232.5,223.625,226.524994,174.489334,4007952
07/02/08,226.524994,226.524994,217.762497,219.762497,169.280289,2574652
08/02/08,221,231.25,220,224.600006,173.006561,2576820
11/02/08,224.600006,233,215.024994,226.524994,174.489334,3200988
12/02/08,226.25,231.25,215,216.162506,166.507202,5161328
13/02/08,218.75,224.25,212.824997,217.237503,167.335312,2185376
14/02/08,221.25,225,215.25,218.449997,168.269257,2246480
15/02/08,215,221.762497,215,218.175003,168.057434,2213044
18/02/08,218.175003,218.75,212.5,213.300003,164.302277,1723160
19/02/08,214,221,213.75,218.862503,168.587067,1947288
20/02/08,219.975006,223.662506,218.3125,221.524994,170.637924,3060624
21/02/08,224.5,232.75,220.5,228.662506,176.135803,3562052
22/02/08,230,230.225006,221.25,225.137497,173.420532,2401516
25/02/08,232,232.25,222.5625,225.1875,173.459091,3255460
26/02/08,231,231,223.75,224.600006,173.006561,4999584
27/02/08,227,228.712494,218.512497,219.387497,168.991409,2364056
28/02/08,221.25,222.5,218,220.225006,169.63652,5579004
29/02/08,220,222.925003,215.875,219.350006,168.962494,3416480
03/03/08,216.5,217.175003,210,212.149994,163.416443,3141328
04/03/08,214.5,217.5,211.774994,214.699997,165.380676,3010532
05/03/08,211.25,220.699997,211.25,218.824997,168.558136,2209348
07/03/08,215.649994,216.524994,210.5625,211.537506,162.944672,1996828
10/03/08,211.537506,213.5,207.5,208.412506,160.537491,2494168
11/03/08,210,210,205,205.875,158.582901,4043520
12/03/08,209.75,212.5,202.5625,205.887497,158.59256,1884412
13/03/08,203.75,203.75,190.25,194.925003,150.14827,3408600
14/03/08,195,203.225006,187.5,200.962494,154.798859,2216056
17/03/08,193.75,199.425003,192.1875,197.962494,152.487991,1958904
18/03/08,197.5,207.199997,192.5,204.425003,157.466003,3596080
19/03/08,207,210,201.387497,202.862503,156.262405,4361924
24/03/08,202.862503,209.375,202.862503,205.925003,158.621445,3301984
25/03/08,210,224.962494,208.75,219.125,168.789185,2928896
26/03/08,235,235,212.887497,219.587494,169.145462,2171768
27/03/08,218,219,210.274994,213.125,164.167496,6151152
